Original,Translate
" Tu m’hai di servo tratto a libertate per tutte quelle vie, per tutt’ i modi che di ciò fare avei la potestate","Tu m'as ramené à la liberté, dans toutes ces rues et dans toutes ces manières que tu avais le pouvoir de faire cela."
" La tua magnificenza in me custodi, sì che l’anima mia, che fatt’ hai sana, piacente a te dal corpo si disnodi»","Garde ton don en moi, afin que mon âme, que tu as rendue saine, se sépare du corps de la manière que tu aimeras."
 Così orai,C'est ainsi que j'ai prié.
" e quella, sì lontana come parea, sorrise e riguardommi","et Béatrice, aussi lointaine qu'elle en avait l'air, sourit et me regarda,"
 poi si tornò a l’etterna fontana,Puis il retourna à la source éternelle de la béatitude.
 E ’l santo sene,Et le vieux saint
" «Acciò che tu assommi perfettamente», disse, ","Pour que tu accomplisses de la manière qui convient, dit-il,"
" «il tuo cammino, a che priego e amor santo mandommi, vola con li occhi per questo giardino","Votre voyage, ce pour quoi la prière et le saint amour m'ont envoyé ici, poussez votre regard le long de la rose"
 ché veder lui t’acconcerà lo sguardo più al montar per lo raggio divino,Car la voir préparera ton regard à affronter la vision de Dieu.
" E la regina del cielo, ond’ ïo ardo tutto d’amor, ne farà ogne grazia, però ch’i’ sono il suo fedel Bernardo»","Et la Reine du Ciel, pour laquelle je brûle tout d'amour, nous rendra sa grâce, car je suis son fidèle Bernard."
" Qual è colui che forse di Croazia viene a veder la Veronica nostra, ","Comme le pèlerin qui vient peut-être de Croatie pour voir notre Veronica,"
" che per l’antica fame non sen sazia, ma dice nel pensier, fin che si mostra","qui, à cause de l'ancienne faim insatiable, parle dans son esprit jusqu'à ce qu'il soit montré"
" ‘Segnor mio Iesù Cristo, Dio verace, or fu sì fatta la sembianza vostra?’","'Ô Seigneur, mon Jésus-Christ, n'est-ce donc pas là vos faits?'"
" tal era io mirando la vivace carità di colui che ’n questo mondo, contemplando, gustò di quella pace","ainsi j'étais en observant la charité vivante de Bernard qui sur cette terre, contemplant, goûta la paix divine"
" «Figliuol di grazia, quest’ esser giocondo», ","Fils de la grâce, cette essence joyeuse"
" cominciò elli, ",C'est lui qui a commencé.
" «non ti sarà noto, tenendo li occhi pur qua giù al fondo",Vous ne saurez pas si vous continuez à regarder en bas.
" ma guarda i cerchi infino al più remoto, tanto che veggi seder la regina cui questo regno è suddito e devoto»","mais il observe les cercles jusqu'au plus loin, jusqu'à ce qu'il voie dans son siège la Reine à laquelle ce royaume est soumis et dévoué."
 Io levai li occhi,J'ai levé les yeux.
" e come da mattina la parte orïental de l’orizzonte soverchia quella dove ’l sol declina, ","et comme le matin, la partie orientale de l'horizon dépasse en clair celle où le soleil se couche,"
" così, quasi di valle andando a monte con li occhi, vidi parte ne lo stremo vincer di lume tutta l’altra fronte","Ainsi, presque en soulevant les yeux de la vallée au sommet de la montagne, je vis un point sur le sommet qui surpassait en lumière tous les autres."
" E come quivi ove s’aspetta il temo che mal guidò Fetonte, più s’infiamma, e quinci e quindi il lume si fa scemo, ","Et comme sur Terre, du côté où l'on attend le gouvernail que Fetonte n'a pas su conduire, le ciel s'éclaire davantage, tandis que sur les côtés, la clarté tend à diminuer,"
" così quella pacifica oriafiamma nel mezzo s’avvivava, e d’ogne parte per igual modo allentava la fiamma","ainsi cette lumière paisible flamboyante se risquait au centre, et aux côtés la splendeur s'atténuait uniformément"
" e a quel mezzo, con le penne sparte, vid’ io più di mille angeli festanti, ciascun distinto di fulgore e d’arte","Et vers ce point, je vis plus de mille anges festifs, avec leurs ailes expliquées, chacun différent par sa splendeur et son mouvement."
" Vidi a lor giochi quivi e a lor canti ridere una bellezza, che letizia era ne li occhi a tutti li altri santi","Ici, dans leur tourment et dans leur chant, j'ai vu scintiller une beauté telle que c'était une joie dans les yeux de tous les autres saints."
" e s’io avessi in dir tanta divizia quanta ad imaginar, non ardirei lo minimo tentar di sua delizia","Et si j'avais à parler autant de richesse d'expression que j'en avais à l'imaginer, même dans ce cas, j'oserais essayer de décrire sa beauté."
" Bernardo, come vide li occhi miei nel caldo suo caler fissi e attenti, li suoi con tanto affetto volse a lei, ","Bernard, dès qu'il vit que mes yeux étaient fixés et attentifs dans sa chaleur, il les adressa à elle avec tant d'affection."
 che ’ miei di rimirar fé più ardenti,qui rendit les miens encore plus désireux de l'admirer
" Affetto al suo piacer, quel contemplante libero officio di dottore assunse, e cominciò queste parole sante","Affligé à son plaisir, ce contemplant a assumé le libre rôle de médecin et a commencé ces paroles saintes"
" «La piaga che Maria richiuse e unse, quella ch’è tanto bella da’ suoi piedi è colei che l’aperse e che la punse",Celui qui était si belle aux pieds de Marie produisit et ouvrit la plaie que Marie guérit et referma.
" Ne l’ordine che fanno i terzi sedi, siede Rachel di sotto da costei con Bëatrice, sì come tu vedi","Dans ce siège qui se trouve dans le troisième ordre, siège Rachel sous elle, à côté de Béatrice, comme vous pouvez le voir"
" Sarra e Rebecca, Iudìt e colei che fu bisava al cantor che per doglia del fallo disse ‘Miserere mei’, ","Sara, Rebecca, Judith et celle qui fut l'arrière-grand-mère du chanteur qui, à cause du péché qu'il avait commis, dit: ""Misere mei,"""
" puoi tu veder così di soglia in soglia giù digradar, com’ io ch’a proprio nome vo per la rosa giù di foglia in foglia","Tu peux voir vers le bas, de marche en marche, comme je nomme ces femmes juives une par une."
" E dal settimo grado in giù, sì come infino ad esso, succedono Ebree, dirimendo del fior tutte le chiome","Et du septième ordre vers le bas, comme jusqu'à lui, suivent d'autres femmes juives, qui divisent tous les pétales de la rose"
" perché, secondo lo sguardo che fée la fede in Cristo, queste sono il muro a che si parton le sacre scalee","En effet, selon le regard que la foi regarda vers le Christ, celles-ci forment un mur qui sépare les marches sacrées."
" Da questa parte onde ’l fiore è maturo di tutte le sue foglie, sono assisi quei che credettero in Cristo venturo",De ce côté où la fleur a toutes ses feuilles siègent ceux qui crurent en Christ à l'aube.
" da l’altra parte onde sono intercisi di vòti i semicirculi, si stanno quei ch’a Cristo venuto ebber li visi","de l'autre côté, où les demi-cercles sont brisés de sièges vides, sont ceux qui crurent en Christ venu."
" E come quinci il glorïoso scanno de la donna del cielo e li altri scanni di sotto lui cotanta cerna fanno, ","Et comme par là le siège glorieux de la Reine du Ciel et les autres sous-jacents forment cette ligne de séparation,"
" così di contra quel del gran Giovanni, che sempre santo ’l diserto e ’l martiro sofferse, e poi l’inferno da due anni","ainsi fait de l'autre côté celui du grand Jean, qui, toujours saint, a souffert le désert et le martyre, puis il est resté en enfer pendant deux ans."
" e sotto lui così cerner sortiro Francesco, Benedetto e Augustino e altri fin qua giù di giro in giro","Et sous lui, François, Benoît, Augustin et d'autres sont sortis, jusqu'à ce qu'ils s'en aillent."
 Or mira l’alto proveder divino,"Maintenant, observe la haute Providence de Dieu"
 ché l’uno e l’altro aspetto de la fede igualmente empierà questo giardino,"Car les deux croyants, en Christ venu et à l'aube, rempliront de la même manière ce jardin."
" E sappi che dal grado in giù che fiede a mezzo il tratto le due discrezioni, ","Et sache qu'en dessous de l'ordre qui divise également horizontalement les deux divisions,"
" per nullo proprio merito si siede, ma per l’altrui, con certe condizioni","ne s'assied pour aucun mérite propre, mais pour celui des autres, sous certaines conditions"
 ché tutti questi son spiriti ascolti prima ch’avesser vere elezïoni,Car tous ces esprits ont été dissous avant d'avoir la possibilité de choisir avec libre arbitre.
" Ben te ne puoi accorger per li volti e anche per le voci püerili, se tu li guardi bene e se li ascolti","Vous pouvez facilement le comprendre à partir des visages et des voix enfantins, si vous les regardez et les écoutez avec attention."
 Or dubbi tu e dubitando sili,"Maintenant, tu as un doute, et en doutant, tu restes silencieux."
 ma io discioglierò ’l forte legame in che ti stringon li pensier sottili,Mais je dissoutrai le lien dans lequel tes pensées subtiles sont étroites.
" Dentro a l’ampiezza di questo reame casüal punto non puote aver sito, se non come tristizia o sete o fame","Dans l'étendue de ce saint royaume, il ne peut y avoir rien de hasard, tout comme il n'y a pas de place pour la tristesse, la soif ou la faim."
" ché per etterna legge è stabilito quantunque vedi, sì che giustamente ci si risponde da l’anello al dito","Car tout ce que tu vois a été établi pour une loi éternelle, afin que tout corresponde parfaitement à la volonté divine."
 e però questa festinata gente a vera vita non è sine causa intra sé qui più e meno eccellente,"donc ces âmes d'enfants qui sont morts prématurément, non sans raison, siègent à différentes hauteurs."
" Lo rege per cui questo regno pausa in tanto amore e in tanto diletto, che nulla volontà è di più ausa, ","Le roi pour qui ce royaume repose tant d'amour et de joie qu'aucune volonté n'ose demander plus,"
" le menti tutte nel suo lieto aspetto creando, a suo piacer di grazia dota diversamente","en créant toutes les âmes dans son aspect joyeux les dot d'un degré différent de grâce, à son goût"
 e qui basti l’effetto,et que l'effet soit suffisant
 E ciò espresso e chiaro vi si nota ne la Scrittura santa in quei gemelli che ne la madre ebber l’ira commota,"Et c'est ce qui est dit clairement dans les Saintes Écritures par l'exemple des jumeaux qui, même dans le ventre de leur mère, ont été discordants entre eux."
" Però, secondo il color d’i capelli, di cotal grazia l’altissimo lume degnamente convien che s’incappelli",C'est pourquoi il est juste que la très haute lumière de cette grâce s'adapte à ce que Dieu a ordonné.
" Dunque, sanza mercé di lor costume, locati son per gradi differenti, sol differendo nel primiero acume","Ces enfants sont donc placés dans des degrés différents de la rose, sans aucun mérite par rapport à leur conduite, seulement parce que la grâce qui leur a été accordée par Dieu lors de la création fut différente."
" Bastavasi ne’ secoli recenti con l’innocenza, per aver salute, solamente la fede d’i parenti","Dans les premiers temps de l'Humanité, pour que les enfants se sauvent, l'innocence et la foi des parents suffisaient."
" poi che le prime etadi fuor compiute, convenne ai maschi a l’innocenti penne per circuncidere acquistar virtute","Après l'accomplissement des premiers âges, il fut nécessaire que les mâles innocents acquièrent la vertu par la circoncision."
" ma poi che ’l tempo de la grazia venne, sanza battesmo perfetto di Cristo tale innocenza là giù si ritenne","mais après que vint le temps de la grâce, sans le baptême parfait du Christ, les enfants innocents restent confinés dans les Limbes."
" Riguarda omai ne la faccia che a Cristo più si somiglia, ché la sua chiarezza sola ti può disporre a veder Cristo»","Regarde maintenant dans le visage qui ressemble le plus au Christ, car sa splendeur est le seul qui puisse te préparer à voir le Christ."
