Original,Translate
 ché la natura del monte ci affranse la possa del salir più e ’l diletto,Car la nature de la montagne nous éteignit la capacité et la joie de monter au-delà
" Quali si stanno ruminando manse le capre, state rapide e proterve sovra le cime avante che sien pranse, tacite a l’ombra, ","Comme les chèvres, après avoir été rapides et rebelles au-dessus des sommets avant de manger, elles restent humbles et silencieuses à ruminer à l'ombre,"
" mentre che ’l sol ferve, guardate dal pastor, che ’n su la verga poggiato s’è e lor di posa serve","tandis que le soleil frappe, gardez le berger qui s'est appuyé sur le bâton, et donne-leur le repos."
" e quale il mandrïan che fori alberga, lungo il pecuglio suo queto pernotta, guardando perché fiera non lo sperga","et comme le berger qui passe la nuit dehors et qui passe la nuit à côté de son bétail tranquille, en veillant à ce qu'aucune bête ne le disperse."
" tali eravamo tutti e tre allotta, io come capra, ed ei come pastori, fasciati quinci e quindi d’alta grotta","ainsi nous étions tous les trois alors, je ressemblais à la chèvre, et eux aux bergers, bandés de chaque côté par le haut rocher."
 Poco parer potea lì del di fori,"De là, on pouvait voir peu de ce qui était à l'extérieur,"
" ma, per quel poco, vedea io le stelle di lor solere e più chiare e maggiori","Mais en tout cas, je voyais les étoiles plus grandes et plus lumineuses que d'habitude."
" Sì ruminando e sì mirando in quelle, mi prese il sonno","Pendant que je réfléchissais et regardais les étoiles, j'ai été saisi par mon sommeil,"
" il sonno che sovente, anzi che ’l fatto sia, sa le novelle",le sommeil qui est souvent apporté par des prophéties véridiques
" Ne l’ora, credo, che de l’orïente prima raggiò nel monte Citerea, che di foco d’amor par sempre ardente, ","À l'heure, je crois, où Vénus du matin apparut de l'orient sur la montagne,"
 giovane e bella in sogno mi parea donna vedere andar per una landa cogliendo fiori,"J'avais l'impression de voir en rêve une jeune et belle femme se promener dans une plaine, saisir des fleurs."
 e cantando dicea,"Et en chantant, il disait:"
" «Sappia qualunque il mio nome dimanda ch’i’ mi son Lia, e vo movendo intorno le belle mani a farmi una ghirlanda","""Quiconque demande mon nom, sache que je suis Léa, ""et je vais bouger mes belles mains pour me faire une guirlande."""
" Per piacermi a lo specchio, qui m’addorno",Je me fais belle ici pour m'admirer dans le miroir.
" ma mia suora Rachel mai non si smaga dal suo miraglio, e siede tutto giorno","Ma soeur Rachel, par contre, ne se lasse jamais de se miroirr et elle reste assise toute la journée."
 Ell’ è d’i suoi belli occhi veder vaga com’ io de l’addornarmi con le mani,"Elle a envie de voir ses beaux yeux, autant que moi de m'engueuler les mains."
" lei lo vedere, e me l’ovrare appaga»","Elle est contente de regarder, je le suis d'opérer..."
" E già per li splendori antelucani, che tanto a’ pellegrin surgon più grati, ","Et maintenant les ténèbres se dissolvent de tous les côtés par les premières lumières de l'aube,"
" quanto, tornando, albergan men lontani, le tenebre fuggian da tutti lati, ","qui surgissent d'autant plus agréables aux voyageurs que, pendant leur retour, ils sont près de chez eux."
 e ’l sonno mio con esse,"et mon sommeil s'en alla avec eux,"
" ond’ io leva’mi, veggendo i gran maestri già levati","C'est pourquoi je me levai, voyant les grands maîtres déjà debout."
" «Quel dolce pome che per tanti rami cercando va la cura de’ mortali, oggi porrà in pace le tue fami»","Ce doux fruit que le chagrin des mortels recherche pour tant de branches, aujourd'hui rassasiera tous tes désirs."
 Virgilio inverso me queste cotali parole usò,Virgile m'a dit ces mots.
 e mai non furo strenne che fosser di piacere a queste iguali,et il n'y eut jamais de joyeux discours qui donneraient plus de joie que ceux-ci.
" Tanto voler sopra voler mi venne de l’esser sù, ch’ad ogne passo poi al volo mi sentia crescer le penne","Il m'a donné un tel désir d'être en haut, en plus de ce que j'avais, qu'à chaque étape, j'avais l'impression d'avoir grandi mes plumes."
" Come la scala tutta sotto noi fu corsa e fummo in su ’l grado superno, in me ficcò Virgilio li occhi suoi, e disse","Dès que nous étions au sommet de l'échelle et que nous sommes arrivés sur la dernière marche, Virgile me regarda intensément, disant:"
" «Il temporal foco e l’etterno veduto hai, figlio","Fils, tu as vu les peines éternelles et les peines temporaires,"
 e se’ venuto in parte dov’ io per me più oltre non discerno,Et tu es arrivé à un point d'où je ne peux pas voir plus loin avec mes seules forces.
 Tratto t’ho qui con ingegno e con arte,Je t'ai amené ici avec ces choses que j'ai trouvées avec la raison.
 lo tuo piacere omai prendi per duce,"Maintenant, suivez votre plaisir comme votre guide"
" fuor se’ de l’erte vie, fuor se’ de l’arte",Tu es hors des rues raides et étroites.
 Vedi lo sol che ’n fronte ti riluce,Tu vois le soleil qui brille sur ton front
" vedi l’erbette, i fiori e li arbuscelli che qui la terra sol da sé produce","Voyez l'herbe, les fleurs et les arbustes tendres que la terre produit spontanément ici."
" Mentre che vegnan lieti li occhi belli che, lagrimando, a te venir mi fenno, seder ti puoi e puoi andar tra elli","Jusqu'à ce que les beaux yeux viennent vers toi, qui, en pleurant, m'ont poussé à te secourir, tu peux t'asseoir et marcher entre eux."
 Non aspettar mio dir più né mio cenno,N'attends plus ma parole ou mon signe.
" libero, dritto e sano è tuo arbitrio, e fallo fora non fare a suo senno","ton arbitre est libre du péché, juste et sain, ce qui serait une erreur de ne pas agir en vertu de lui."
 per ch’io te sovra te corono e mitrio»,"Alors, je te couronne seigneur de toi-même."
" Vago già di cercar dentro e dintorno la divina foresta spessa e viva, ","Désireux d'explorer à l'intérieur et autour de la forêt divine, épaisse et luxuriante,"
" ch’a li occhi temperava il novo giorno, sanza più aspettar, lasciai la riva, ","qui tempérait aux yeux les rayons du soleil qui venait de se lever, sans attendre plus loin, je quittai la marge rocheuse"
 prendendo la campagna lento lento su per lo suol che d’ogne parte auliva,"Je me levai lentement dans la végétation, Sur le sol qui, de chaque côté, envoyait de doux parfums."
" Un’aura dolce, sanza mutamento avere in sé, mi feria per la fronte non di più colpo che soave vento","Une brise douce et régulière frappait mon front, pas plus fort qu'un doux vent."
" per cui le fronde, tremolando, pronte tutte quante piegavano a la parte u’ la prim’ ombra gitta il santo monte","à cause d'elle, les frondes tremblaient toutes vers la partie où la montagne sainte projette la première ombre."
" non però dal loro esser dritto sparte tanto, che li augelletti per le cime lasciasser d’operare ogne lor arte","Mais ils ne s'inclinaient pas tellement que les oiseaux, sur les branches, cessèrent d'employer tout leur art."
" ma con piena letizia l’ore prime, cantando, ricevieno intra le foglie, ","Mais avec joie, chantant, ils accueillaient les premières heures du jour parmi les feuilles,"
" che tenevan bordone a le sue rime, tal qual di ramo in ramo si raccoglie per la pineta in su ’l lito di Chiassi, ","qui accompagnaient leurs chants, comme c'est le cas de branche en branche dans la pinède sur le lido de Classe,"
 quand’ Ëolo scilocco fuor discioglie,quand Eolo fond le vent de sirocco
" Già m’avean trasportato i lenti passi dentro a la selva antica tanto, ch’io non potea rivedere ond’ io mi ’ntrassi",Les lentilles de pas m'avaient emmené dans l'ancienne forêt au point que je ne pouvais plus voir d'où je venais.
" ed ecco più andar mi tolse un rio, che ’nver’ sinistra con sue picciole onde piegava l’erba che ’n sua ripa uscìo","Et voici qu'il m'empêcha d'aller au-delà d'un fleuve, qui, avec ses petites vagues, pliait vers la gauche l'herbe qui poussait sur sa rive."
" Tutte l’acque che son di qua più monde, parrieno avere in sé mistura alcuna verso di quella, ","Toutes les eaux qui sur Terre sont plus pures, elles semblent sombres et boueuses par rapport à celle-ci,"
" che nulla nasconde, ","qui ne cache rien,"
" avvegna che si mova bruna bruna sotto l’ombra perpetüa, che mai raggiar non lascia sole ivi né luna","même s'il coule sombre sous cette ombre perpétuelle, qui ne laisse jamais filtrer les rayons du soleil ou de la lune."
" Coi piè ristetti e con li occhi passai di là dal fiumicello, per mirare la gran varïazion d’i freschi mai","J'arrêtai le pas et je regardai au-delà du fleuve, pour observer la grande variété des branches fleuries."
" e là m’apparve, sì com’ elli appare subitamente cosa che disvia per maraviglia tutto altro pensare,","et là m'apparut, comme soudain apparaît une chose qui, éveillant l'émerveillement, détourne de toute autre pensée,"
  una donna soletta che si gia e cantando e scegliendo fior da fiore ond’ era pinta tutta la sua via,"une femme qui s'en allait toute seule, et pendant qu'elle chantait, elle saisit les fleurs dont son chemin était répandu."
" «Deh, bella donna, che a’ raggi d’amore ti scaldi, s’i’ vo’ credere a’ sembianti che soglion esser testimon del core, ","Orsù, belle femme, que vous êtes réchauffée par l'amour, si je veux croire à l'apparence qui est généralement un miroir fidèle des sentiments,"
" vegnati in voglia di trarreti avanti», diss’ io a lei, «verso questa rivera, tanto ch’io possa intender che tu canti","Aie la bonté de t'avancer un peu, vers cette rivière, pour que je puisse comprendre ce que tu chantes."
" Tu mi fai rimembrar dove e qual era Proserpina nel tempo che perdette la madre lei, ed ella primavera»","Tu me rappelles où elle était et comment elle était Proserpine, au moment où sa mère l'a perdue, et elle a perdu le printemps éternel."
" Come si volge, con le piante strette a terra e intra sé, donna che balli, e piede innanzi piede a pena mette, ","Comme il vole une femme qui danse, les pieds serrés sur le sol et entre eux, et met à peine un pied devant l'autre,"
" volsesi in su i vermigli e in su i gialli fioretti verso me, non altrimenti che vergine che li occhi onesti avvalli","Alors elle se tourna vers moi sur les fleurs rouges et jaunes, non pas comme une vierge qui baisse les yeux de dignité."
" e fece i prieghi miei esser contenti, sì appressando sé, che ’l dolce suono veniva a me co’ suoi intendimenti","Et il exauça mes prières, s'approchant du point que le doux son de son chant était entendu et compris par moi."
" Tosto che fu là dove l’erbe sono bagnate già da l’onde del bel fiume, di levar li occhi suoi mi fece dono","Dès qu'il fut là où les herbes sont mouillées par les eaux du beau fleuve, il me fit le don de lever ses yeux."
" Non credo che splendesse tanto lume sotto le ciglia a Venere, trafitta dal figlio fuor di tutto suo costume","Je ne crois pas que sous les cils de Vénus, transpercée par son fils Cupidon d'une manière involontaire, brillât une telle lueur d'amour."
" Ella ridea da l’altra riva dritta, trattando più color con le sue mani, che l’alta terra sanza seme gitta","Elle rit debout de l'autre côté, entrelacant de ses mains plus de fleurs colorées, que cette haute terre produit sans semences."
 Tre passi ci facea il fiume lontani,Le fleuve ne nous séparait que de trois pas.
" ma Elesponto, là ’ve passò Serse, ancora freno a tutti orgogli umani, ","mais l'Ellespont, là où Serse passa, dont l'exemple est encore un avertissement pour toute fierté humaine,"
" più odio da Leandro non sofferse per mareggiare intra Sesto e Abido, che quel da me perch’ allor non s’aperse","Il ne fut plus haï par Léandro à cause de ses flots entre les villes de Sixte et d'Adobe, par rapport à ce fleuve, parce qu'il ne me fit pas passer."
" «Voi siete nuovi, e forse perch’ io rido»,","Vous venez d'arriver, et peut-être parce que je rigole."
"  cominciò ella, ","Elle a commencé,"
"  «in questo luogo eletto a l’umana natura per suo nido, maravigliando tienvi alcun sospetto","dans ce lieu qui a été choisi comme nid pour l'espèce humaine, vous êtes étonnés."
" ma luce rende il salmo Delectasti, che puote disnebbiar vostro intelletto",mais le Psaume 'Delectasti' fournit l'explication qui peut dissiper tous vos doutes
